;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
1007tommy_sem2_num24lado1;5.7;55.14112995073797;72.70787972062081;32.299735990506115;29.771588425561674;103.50032054083981;72.57409284112447;72.48383961935733;117.61958067430136;143.4488314829385
1113tommy_sem3_num17lado1;5.1;55.415386025577;57.599838759108636;35.468702090945094;25.27799849237373;79.05634831832002;58.90696705511698;59.39194313320724;124.2084368055949;138.17720982128807
1115tommy_sem3_num18lado1;5.8;51.4947234207059;64.64777004217912;29.68616904617039;31.417569083335362;104.67858900081585;64.63520763023266;64.41893068158619;118.80811154076908;142.90808932328412
1117tommy_sem3_num19lado1;6.7;44.0022821463349;45.03377104609647;32.40772345071313;26.721523734885807;58.06155568569362;45.9261459698228;45.393958269575684;125.80688191119222;133.9317467015743
1119tommy_sem3_num20lado1;6.0;48.58797658458087;53.09018556337928;31.34977907478459;28.232188880868968;84.76120187314052;54.05487907243818;53.606298357494076;123.2895586500713;138.26872524338503
1121tommy_sem3_num21lado1;6.0;55.68044022787581;63.673241593674796;33.51308160638061;29.885548696309037;100.29954980768062;64.42246011825092;64.68508303981272;120.79199334913565;142.10026221423425
1123tommy_sem3_num22lado1;6.9;45.061508535586796;49.85813197814346;31.43862221729157;29.72334174949789;80.42500103477433;50.14126984225767;50.01598515091594;123.23930585366912;137.12881708540536
1125tommy_sem3_num23lado1;5.9;51.44165925357468;68.79921130508717;30.78909469411695;32.87982875935939;105.74666178058382;68.60051528570283;68.19291718245722;117.257085596511;143.479027628107
1127tommy_sem3_num24lado1;5.8;48.21436077562873;53.40495217320461;30.685930819728327;27.26829778570641;85.38271307767238;53.88675270267017;53.843794253923214;122.91873724750911;138.44086826044213
1233tommy_sem4_num17lado1;6.6;49.02018424461414;37.77010070720426;29.082672787970967;19.786608209050453;88.91348666816214;49.29259778958219;40.53822880998837;131.12335179386884;134.31655452887577
1235tommy_sem4_num18lado1;5.8;51.571670622758894;53.74372230154212;30.315706232799894;24.957107201063604;95.46856925119127;56.67560339920374;55.04917327092196;123.95037503598152;139.33270956766282
1237tommy_sem4_num19lado1;5.8;45.09846969101777;37.770530231099826;27.06677625971952;20.553143334580838;89.64528271458117;45.6061307372497;39.14903690568039;129.35669878970842;134.72773393037377
1239tommy_sem4_num20lado1;5.8;52.43826749893378;52.383608393874596;27.726436164662992;23.95604091120288;101.68351847846188;54.74194188184914;53.84807357928168;124.63079802462488;140.2931703786092
1241tommy_sem4_num21lado1;5.8;56.91756657798871;75.7540694444745;27.35902217272613;31.951888188633188;125.00321908944944;75.75531641414929;75.25164789258062;115.55334049002722;147.82181468431224
1243tommy_sem4_num22lado1;6.2;55.55911668695321;72.92088439129252;28.25268824611209;32.307046821028955;122.11840597380444;72.83463742342803;72.58993821549649;116.2230862214222;146.72213955400068
1245tommy_sem4_num23lado1;6.6;52.46648884398597;66.59606067544362;26.60981330299021;30.569690373373284;117.56285156135249;66.7368433117223;66.31275964029129;117.95122939984137;145.0239558179842
1247tommy_sem4_num24lado1;6.8;59.99443537522889;78.83112201932673;28.295762363279113;31.831229302978826;126.6838071103485;78.79433501111944;78.54175434383458;115.30195995076365;148.79876258221344
1353tommy_sem5_num17lado1;6.0;44.031764571691696;39.92218018495753;27.31637030059361;25.10467796602188;82.41537040372613;45.44098150107617;40.631281103294896;127.77568186001028;134.65195070257
1355tommy_sem5_num18lado1;6.0;48.874078107426406;60.4193504202521;25.46809961158145;30.95561885262547;114.86652467630098;60.36315768379202;60.058308032739646;119.16520893607569;143.45618506210388
1357tommy_sem5_num19lado1;6.0;45.38484888730724;40.194340788482045;26.109390660327172;20.61006496303681;92.24572299441955;46.01731312565277;41.28584843844717;127.93630358750276;136.0802682043558
1359tommy_sem5_num20lado1;6.2;46.5305410680118;35.04424452412968;26.638253339029607;20.380462426125145;87.45358971677128;46.722948195355904;37.506522165653145;131.07241671186407;134.09808855385896
1361tommy_sem5_num21lado1;6.4;44.62476097196299;48.29538906284644;26.239517174198472;25.132513442136503;92.09850328038229;49.531986493871386;48.330319686297045;123.65076751869196;138.1706582753274
1363tommy_sem5_num22lado1;6.2;44.30360036053068;40.89072859146384;26.959442955738787;25.37569913972501;87.39356174260317;45.31581196769247;41.6185542238896;127.18957781840055;135.77471049737878
1365tommy_sem5_num23lado1;6.2;54.63977967520256;72.19160299498392;26.346471004059826;32.01070919789014;123.72748881916286;72.15861797853569;71.48807599648309;116.149637942203;147.15844633931619
1367tommy_sem5_num24lado1;6.0;54.10378658884736;73.66334222425436;26.554819140852338;31.9601565964617;121.51872983728771;73.58871887826099;72.81271455172568;115.67458872656198;146.86208458411795
1473tommy_sem6_num17lado1;5.7;41.131706912786456;30.90386385953449;24.660638977428288;21.14687413592511;83.02617087945046;41.07744477564229;32.00352789013918;131.05024739595987;132.48679521303615
1475tommy_sem6_num18lado1;5.8;47.84640807309355;36.28355218126915;27.15831519008541;23.74751091292577;90.16745807618445;48.022463159297246;38.949598829246895;131.09936910701094;134.24150839387164
1477tommy_sem6_num19lado1;5.7;42.77729350188827;34.77576082317081;25.164953962412795;30.54374413886755;92.14385027730566;43.29453229751309;35.872294962953184;129.7224243605433;134.0069574252401
1479tommy_sem6_num20lado1;6.1;45.352031467433214;42.07754767135003;25.958987414653357;23.914040639166583;93.9486167042842;47.42773497732266;43.03285779489833;126.96144354488185;136.69740635326278
1481tommy_sem6_num21lado1;5.9;49.760333750578276;62.85702528614398;25.798472347034746;30.11603863878057;114.16571664894244;62.81668955250394;62.39482724751106;118.74558411122929;143.52240694789083
1483tommy_sem6_num22lado1;6.0;52.344312972522715;62.47497886721943;26.203746953776683;28.97360366274053;117.32280749557226;63.08904987784985;62.69869678936119;119.59587962332228;144.14493875478382
1485tommy_sem6_num23lado1;5.8;55.66580418984869;69.9651613918127;25.23060111175277;29.68845956223987;123.22672757513998;70.22127859979844;69.78981290929713;117.64639101678108;146.51702329358662
1487tommy_sem6_num24lado1;5.9;51.02462421031914;59.08557142032946;24.345623290928174;27.638504928685563;115.80510284365515;61.78751955269738;59.33215982380826;121.04955742060629;143.02351868095622
1593tommy_sem7_num17lado1;7.2;45.30496443269944;37.47378660156119;22.49478645519137;35.57240689793129;107.06121919753622;46.50551304536971;38.85713000688131;129.07521199851752;136.32184551445906
1595tommy_sem7_num18lado1;6.4;40.0858226799154;25.711452994007164;21.976918607638286;42.11380704486878;98.71773193197387;40.00045856222721;27.56396989651929;133.050583594653;132.0085497429816
1597tommy_sem7_num19lado1;6.8;49.46612745813147;40.37987320191795;23.390758075617327;32.41318488446628;112.56914200149907;49.74212911663421;42.71137057331715;129.20296490746108;137.8109798574864
1599tommy_sem7_num20lado1;6.6;48.162953285956895;38.628691418861656;23.07615954376389;28.388204697539678;111.88069423270173;49.33732583748143;40.942279278700006;129.6123500522029;137.05974645908267
1601tommy_sem7_num21lado1;6.6;41.55319914694178;26.953327713661896;22.371915888017245;28.31561206386753;94.66059955681531;41.497778924638936;29.12976746346601;132.83626450376232;132.36714927574653
1603tommy_sem7_num22lado1;7.2;43.766125599023475;36.74244867533029;21.77916450415461;27.86364476136456;106.80679217423405;45.2003016711384;37.81328669549853;128.67975330650316;136.14999378764549
1605tommy_sem7_num23lado1;6.6;52.922882115607;64.43676739547297;22.695779264183212;28.4606253968254;125.86008994708996;65.43561020636146;64.32010344169015;118.96175661375662;145.60995273368607
1607tommy_sem7_num24lado1;6.0;42.718511127763655;51.38395208947568;22.698330330591283;28.409913141128047;108.27026896535526;51.81715861906589;50.371281219854325;121.17885482149323;140.42123066908212
